DATE,QO,QO_ZSCORE
2018-09-14,16,-0.624964407
2018-09-15,16,-0.624964407
2018-09-16,16,-0.624964407
2018-09-17,16,-0.624964407
2018-09-18,16,-0.624964407
2018-09-19,16,-0.624964407
2018-09-20,17,-0.62185113
2018-09-21,17,-0.62185113
2018-09-22,16,-0.624964407
2018-09-23,17,-0.62185113
2018-09-24,16,-0.624964407
2018-09-25,16,-0.624964407
2018-09-26,16,-0.624964407
2018-09-27,17,-0.62185113
2018-09-28,16,-0.624964407
2018-09-29,16,-0.624964407
2018-09-30,16,-0.624964407
2018-10-01,17,-0.62185113
2018-10-02,16,-0.624964407
2018-10-03,16,-0.624964407
2018-10-04,16,-0.624964407
2018-10-05,16,-0.624964407
2018-10-06,16,-0.624964407
2018-10-07,16,-0.624964407
2018-10-08,16,-0.624964407
2018-10-09,16,-0.624964407
2018-10-10,16,-0.624964407
2018-10-11,16,-0.624964407
2018-10-12,16,-0.624964407
2018-10-13,16,-0.624964407
2018-10-14,16,-0.624964407
2018-10-15,16,-0.624964407
2018-10-16,16,-0.624964407
2018-10-17,16,-0.624964407
2018-10-18,16,-0.624964407
2018-10-19,16,-0.624964407
2018-10-20,16,-0.624964407
2018-10-21,16,-0.624964407
2018-10-22,18,-0.618737853
2018-10-23,18,-0.618737853
2018-10-24,21,-0.609398022
2018-10-25,20,-0.612511299
2018-10-26,20,-0.612511299
2018-10-27,20,-0.612511299
2018-10-28,20,-0.612511299
2018-10-29,20,-0.612511299
2018-10-30,20,-0.612511299
2018-10-31,20,-0.612511299
2018-11-01,21,-0.609398022
2018-11-02,21,-0.609398022
2018-11-03,21,-0.609398022
2018-11-04,20,-0.612511299
2018-11-05,20,-0.612511299
2018-11-06,20,-0.612511299
2018-11-07,20,-0.612511299
2018-11-08,20,-0.612511299
2018-11-09,20,-0.612511299
2018-11-10,20,-0.612511299
2018-11-11,20,-0.612511299
2018-11-12,20,-0.612511299
2018-11-13,20,-0.612511299
2018-11-14,19,-0.615624576
2018-11-15,20,-0.612511299
2018-11-16,20,-0.612511299
2018-11-17,19,-0.615624576
2018-11-18,19,-0.615624576
2018-11-19,19,-0.615624576
2018-11-20,20,-0.612511299
2018-11-21,19,-0.615624576
2018-11-22,10,-0.643644068
2018-11-23,21,-0.609398022
2018-11-24,24,-0.600058191
2018-11-25,27,-0.59071836
2018-11-26,25,-0.596944914
2018-11-27,23,-0.603171468
2018-11-28,23,-0.603171468
2018-11-29,23,-0.603171468
2018-11-30,23,-0.603171468
2018-12-01,23,-0.603171468
2018-12-02,23,-0.603171468
2018-12-03,23,-0.603171468
2018-12-04,24,-0.600058191
2018-12-05,24,-0.600058191
2018-12-06,24,-0.600058191
2018-12-07,23,-0.603171468
2018-12-08,23,-0.603171468
2018-12-09,23,-0.603171468
2018-12-10,23,-0.603171468
2018-12-11,25,-0.596944914
2018-12-12,24,-0.600058191
2018-12-13,22,-0.606284745
2018-12-14,21,-0.609398022
2018-12-15,20,-0.612511299
2018-12-16,20,-0.612511299
2018-12-17,20,-0.612511299
2018-12-18,0,-0.674776838
2018-12-19,0,-0.674776838
2018-12-20,0,-0.674776838
2018-12-21,0,-0.674776838
2018-12-22,9,-0.646757345
2018-12-23,8,-0.649870622
2018-12-24,5,-0.659210453
2018-12-25,10,-0.643644068
2018-12-26,10,-0.643644068
2018-12-27,10,-0.643644068
2018-12-28,8,-0.649870622
2018-12-29,9,-0.646757345
2018-12-30,7,-0.652983899
2018-12-31,8,-0.649870622
2019-01-01,8,-0.649870622
2019-01-02,7,-0.652983899
2019-01-03,6,-0.656097176
2019-01-04,8,-0.649870622
2019-01-05,6,-0.656097176
2019-01-06,4,-0.66232373
2019-01-07,4,-0.66232373
2019-01-08,0,-0.674776838
2019-01-09,14,-0.631190961
2019-01-10,20,-0.612511299
2019-01-11,21,-0.609398022
2019-01-12,24,-0.600058191
2019-01-13,28,-0.587605083
2019-01-14,26,-0.593831637
2019-01-15,27,-0.59071836
2019-01-16,25,-0.596944914
2019-01-17,26,-0.593831637
2019-01-18,25,-0.596944914
2019-01-19,30,-0.58137853
2019-01-20,28,-0.587605083
2019-01-21,30,-0.58137853
2019-01-22,28,-0.587605083
2019-01-23,28,-0.587605083
2019-01-24,28,-0.587605083
2019-01-25,28,-0.587605083
2019-01-26,28,-0.587605083
2019-01-27,28,-0.587605083
2019-01-28,28,-0.587605083
2019-01-29,28,-0.587605083
2019-01-30,28,-0.587605083
2019-01-31,28,-0.587605083
2019-02-01,28,-0.587605083
2019-02-02,28,-0.587605083
2019-02-03,28,-0.587605083
2019-02-04,28,-0.587605083
2019-02-05,28,-0.587605083
2019-02-06,28,-0.587605083
2019-02-07,28,-0.587605083
2019-02-08,28,-0.587605083
2019-02-09,28,-0.587605083
2019-02-10,28,-0.587605083
2019-02-11,28,-0.587605083
2019-02-12,28,-0.587605083
2019-02-13,28,-0.587605083
2019-02-14,28,-0.587605083
2019-02-15,28,-0.587605083
2019-02-16,28,-0.587605083
2019-02-17,28,-0.587605083
2019-02-18,28,-0.587605083
2019-02-19,28,-0.587605083
2019-02-20,28,-0.587605083
2019-02-21,28,-0.587605083
2019-02-22,28,-0.587605083
2019-02-23,28,-0.587605083
2019-02-24,28,-0.587605083
2019-02-25,28,-0.587605083
2019-02-26,28,-0.587605083
2019-02-27,28,-0.587605083
2019-02-28,28,-0.587605083
2019-03-01,28,-0.587605083
2019-03-02,28,-0.587605083
2019-03-03,28,-0.587605083
2019-03-04,28,-0.587605083
2019-03-05,28,-0.587605083
2019-03-06,28,-0.587605083
2019-03-07,28,-0.587605083
2019-03-08,28,-0.587605083
2019-03-09,28,-0.587605083
2019-03-10,28,-0.587605083
2019-03-11,28,-0.587605083
2019-03-12,28,-0.587605083
2019-03-13,28,-0.587605083
2019-03-14,28,-0.587605083
2019-03-15,28,-0.587605083
2019-03-16,28,-0.587605083
2019-03-17,28,-0.587605083
2019-03-18,28,-0.587605083
2019-03-19,28,-0.587605083
2019-03-20,28,-0.587605083
2019-03-21,28,-0.587605083
2019-03-22,28,-0.587605083
2019-03-23,28,-0.587605083
2019-03-24,28,-0.587605083
2019-03-25,28,-0.587605083
2019-03-26,35,-0.565812145
2019-03-27,35,-0.565812145
2019-03-28,35,-0.565812145
2019-03-29,35,-0.565812145
2019-03-30,31,-0.578265253
2019-03-31,29,-0.584491807
2019-04-01,29,-0.584491807
2019-04-02,29,-0.584491807
2019-04-03,29,-0.584491807
2019-04-04,29,-0.584491807
2019-04-05,29,-0.584491807
2019-04-06,29,-0.584491807
2019-04-07,29,-0.584491807
2019-04-08,29,-0.584491807
2019-04-09,29,-0.584491807
2019-04-10,29,-0.584491807
2019-04-11,29,-0.584491807
2019-04-12,29,-0.584491807
2019-04-13,29,-0.584491807
2019-04-14,29,-0.584491807
2019-04-15,29,-0.584491807
2019-04-16,29,-0.584491807
2019-04-17,29,-0.584491807
2019-04-18,29,-0.584491807
2019-04-19,29,-0.584491807
2019-04-20,29,-0.584491807
2019-04-21,29,-0.584491807
2019-04-22,29,-0.584491807
2019-04-23,29,-0.584491807
2019-04-24,29,-0.584491807
2019-04-25,29,-0.584491807
2019-04-26,29,-0.584491807
2019-04-27,29,-0.584491807
2019-04-28,29,-0.584491807
2019-04-29,29,-0.584491807
2019-04-30,29,-0.584491807
2019-05-01,27,-0.59071836
2019-05-02,25,-0.596944914
2019-05-03,26,-0.593831637
2019-05-04,26,-0.593831637
2019-05-05,26,-0.593831637
2019-05-06,26,-0.593831637
2019-05-07,26,-0.593831637
2019-05-08,26,-0.593831637
2019-05-09,26,-0.593831637
2019-05-10,26,-0.593831637
2019-05-11,26,-0.593831637
2019-05-12,26,-0.593831637
2019-05-13,26,-0.593831637
2019-05-14,26,-0.593831637
2019-05-15,26,-0.593831637
2019-05-16,26,-0.593831637
2019-05-17,26,-0.593831637
2019-05-18,26,-0.593831637
2019-05-19,26,-0.593831637
2019-05-20,26,-0.593831637
2019-05-21,26,-0.593831637
2019-05-22,26,-0.593831637
2019-05-23,26,-0.593831637
2019-05-24,26,-0.593831637
2019-05-25,26,-0.593831637
2019-05-26,26,-0.593831637
2019-05-27,26,-0.593831637
2019-05-28,26,-0.593831637
2019-05-29,26,-0.593831637
2019-05-30,26,-0.593831637
2019-05-31,26,-0.593831637
2019-06-01,26,-0.593831637
2019-06-02,26,-0.593831637
2019-06-03,26,-0.593831637
2019-06-04,26,-0.593831637
2019-06-05,26,-0.593831637
2019-06-06,26,-0.593831637
2019-06-07,26,-0.593831637
2019-06-08,26,-0.593831637
2019-06-09,28,-0.587605083
2019-06-10,30,-0.58137853
2019-06-11,30,-0.58137853
2019-06-12,30,-0.58137853
2019-06-13,30,-0.58137853
2019-06-14,30,-0.58137853
2019-06-15,30,-0.58137853
2019-06-16,30,-0.58137853
2019-06-17,30,-0.58137853
2019-06-18,30,-0.58137853
2019-06-19,30,-0.58137853
2019-06-20,30,-0.58137853
2019-06-21,30,-0.58137853
2019-06-22,30,-0.58137853
2019-06-23,30,-0.58137853
2019-06-24,30,-0.58137853
2019-06-25,30,-0.58137853
2019-06-26,30,-0.58137853
2019-06-27,30,-0.58137853
2019-06-28,30,-0.58137853
2019-06-29,30,-0.58137853
2019-06-30,30,-0.58137853
2019-07-01,30,-0.58137853
2019-07-02,30,-0.58137853
2019-07-03,30,-0.58137853
2019-07-04,30,-0.58137853
2019-07-05,30,-0.58137853
2019-07-06,29,-0.584491807
2019-07-07,30,-0.58137853
2019-07-08,26,-0.593831637
2019-07-09,26,-0.593831637
2019-07-10,26,-0.593831637
2019-07-11,26,-0.593831637
2019-07-12,26,-0.593831637
2019-07-13,26,-0.593831637
2019-07-14,26,-0.593831637
2019-07-15,26,-0.593831637
2019-07-16,26,-0.593831637
2019-07-17,26,-0.593831637
2019-07-18,26,-0.593831637
2019-07-19,26,-0.593831637
2019-07-20,26,-0.593831637
2019-07-21,26,-0.593831637
2019-07-22,26,-0.593831637
2019-07-23,26,-0.593831637
2019-07-24,26,-0.593831637
2019-07-25,26,-0.593831637
2019-07-26,26,-0.593831637
2019-07-27,26,-0.593831637
2019-07-28,26,-0.593831637
2019-07-29,26,-0.593831637
2019-07-30,26,-0.593831637
2019-07-31,26,-0.593831637
2019-08-01,26,-0.593831637
2019-08-02,26,-0.593831637
2019-08-03,23,-0.603171468
2019-08-04,21,-0.609398022
2019-08-05,19,-0.615624576
2019-08-06,19,-0.615624576
2019-08-07,19,-0.615624576
2019-08-08,19,-0.615624576
2019-08-09,19,-0.615624576
2019-08-10,19,-0.615624576
2019-08-11,19,-0.615624576
2019-08-12,19,-0.615624576
2019-08-13,19,-0.615624576
2019-08-14,0,-0.674776838
